channel 0,channel 1,channel 2,channel 3,channel 5,channel 6
82,114,97,103,97,80
82,114,97,103,97,80
83,114,97,103,97,80
83,114,97,103,97,80
83,114,97,103,97,80
83,114,97,103,97,80
83,114,97,103,97,80
83,114,97,103,97,80
83,114,97,103,97,80
84,114,97,103,97,80
84,114,97,103,97,80
84,114,97,103,97,80
84,114,97,103,97,80
84,114,97,103,97,80
84,114,97,103,96,80
84,114,97,103,96,80
84,114,97,103,96,80
84,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,96,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,96,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,97,80
84,114,97,103,97,80
84,114,97,103,97,80
84,114,97,103,97,80
84,114,97,103,97,80
84,114,97,103,97,80
84,114,97,103,97,80
84,114,97,103,97,80
84,114,97,103,97,80
84,114,97,103,96,80
84,114,97,103,97,80
84,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,96,80
86,114,97,103,97,80
86,114,97,103,97,80
86,114,97,103,97,80
85,115,97,103,97,80
85,115,97,103,97,80
85,114,97,103,96,80
85,114,97,103,97,80
85,114,97,103,97,80
86,114,97,103,97,80
86,114,97,103,97,80
86,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,96,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,97,80
84,115,97,103,97,80
84,115,97,103,97,80
84,115,97,103,97,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,96,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,96,80
85,114,97,103,97,80
85,114,97,103,96,80
85,114,97,103,96,80
85,114,97,103,96,80
85,114,97,103,96,80
84,114,97,103,97,80
84,114,97,103,96,80
84,114,97,103,96,80
84,114,97,103,96,80
84,114,97,103,96,80
84,114,97,103,96,80
84,114,97,103,96,80
83,114,97,103,96,80
83,114,97,103,96,80
83,114,97,103,96,80
84,114,97,103,96,80
84,114,97,103,96,80
84,114,97,103,96,80
84,114,97,103,96,80
84,114,97,103,96,80
84,114,97,103,96,80
84,114,98,103,96,80
84,114,98,103,96,80
84,114,97,103,96,80
84,115,98,103,96,80
84,115,98,103,96,80
84,115,98,103,96,80
84,115,98,103,96,80
83,115,98,103,97,80
83,115,98,103,96,80
83,115,98,103,96,80
83,114,98,103,96,80
83,114,98,103,96,80
83,114,98,103,96,80
83,114,98,103,96,80
83,114,98,103,96,80
83,114,98,103,96,80
82,114,98,103,96,80
82,114,98,103,96,80
82,114,98,103,96,80
82,114,98,103,96,80
82,114,98,103,96,80
82,114,98,103,96,80
82,114,98,103,96,80
82,114,99,103,96,80
82,114,99,103,96,80
83,114,99,103,96,80
83,114,99,103,96,80
82,113,99,103,96,80
82,113,98,103,96,80
82,113,98,103,96,80
82,113,98,103,96,80
82,113,98,103,96,80
82,113,98,103,96,80
83,113,98,103,96,80
83,113,98,103,96,80
83,113,98,103,96,80
83,113,98,103,96,80
83,113,98,103,96,80
83,113,98,103,96,80
83,112,98,103,96,80
83,112,98,103,96,80
83,112,98,103,96,80
83,112,98,103,96,80
83,112,99,104,97,80
82,111,98,103,96,80
83,112,98,103,96,80
83,112,98,103,96,80
83,112,98,103,96,80
83,112,98,103,96,80
84,112,98,103,96,80
84,112,98,103,96,80
84,112,98,103,96,80
84,112,98,103,96,80
84,112,98,103,96,80
84,112,98,103,96,80
84,112,98,103,96,80
84,112,97,103,96,80
85,112,97,103,96,80
85,112,97,103,96,80
85,112,97,103,96,80
85,112,97,103,96,80
85,112,97,103,96,80
85,112,97,103,96,80
85,112,97,103,96,80
85,112,97,103,96,80
85,112,97,103,96,80
85,112,97,103,96,80
86,113,97,103,96,80
86,113,97,103,96,80
86,113,97,103,96,80
86,113,97,103,96,80
86,113,97,103,96,80
86,113,97,103,96,80
86,113,97,103,96,80
86,113,97,103,96,80
86,113,97,103,96,80
86,113,97,103,96,80
86,113,97,103,96,80
86,113,97,103,96,80
86,113,97,103,96,80
86,113,97,103,96,80
86,113,97,103,96,80
86,113,97,103,96,80
86,113,96,103,96,80
86,113,96,103,96,80
85,113,97,103,96,80
85,113,97,103,96,80
85,113,97,103,96,80
85,112,96,103,96,80
86,112,96,103,96,80
86,112,96,103,96,80
86,112,96,103,96,80
86,111,96,103,96,80
86,111,96,103,96,80
85,111,96,103,96,80
85,111,95,103,96,80
85,111,95,103,96,80
85,111,95,103,96,80
85,111,95,103,96,80
85,111,95,103,96,80
85,111,95,103,96,80
86,111,95,103,96,80
86,111,95,103,96,80
86,111,95,103,96,80
86,112,95,103,96,80
85,112,95,103,96,80
85,112,95,103,96,80
85,112,95,103,96,80
85,112,95,103,96,80
85,111,95,103,96,80
85,111,95,103,96,80
86,111,95,103,96,80
86,111,95,103,96,80
86,111,95,103,96,80
86,111,95,103,96,80
86,111,95,103,96,80
86,111,95,103,96,80
86,111,95,103,96,80
86,111,95,103,96,80
86,111,95,103,96,80
86,111,95,103,96,80
86,111,95,103,96,80
85,111,95,103,96,80
85,111,95,103,96,80
85,111,95,103,96,80
85,111,95,103,96,80
86,111,95,103,96,80
86,112,95,103,96,80
85,112,94,103,96,80
86,112,93,103,96,80
85,111,93,103,96,80
85,112,93,103,96,80
85,112,92,103,96,80
85,112,92,103,96,80
85,112,92,103,96,80
85,112,92,103,96,80
85,112,91,103,96,80
85,112,92,103,96,80
85,112,92,103,96,80
85,112,92,103,96,80
85,112,92,103,96,80
85,111,92,103,96,80
85,111,91,103,96,80
84,112,91,103,96,80
84,112,91,103,96,80
84,112,90,103,96,80
84,112,90,103,96,80
83,113,90,103,96,80
83,113,89,103,96,80
83,113,89,103,96,80
83,113,89,103,96,80
83,113,89,103,96,80
83,113,89,103,96,80
83,114,89,103,96,80
83,114,89,103,96,80
83,113,89,103,96,80
83,113,89,103,96,80
83,113,89,103,96,80
83,113,89,103,96,80
83,113,89,103,96,80
83,113,89,103,96,80
83,113,88,103,96,80
83,113,88,103,96,80
83,113,88,103,96,80
83,113,88,103,96,80
83,113,88,103,96,80
83,114,88,103,96,80
83,114,88,103,96,80
83,114,88,103,96,80
83,113,88,103,96,80
83,113,88,103,96,80
83,113,88,103,96,80
83,113,88,103,96,80
83,113,88,103,96,80
83,113,88,103,96,80
83,113,88,103,96,80
83,113,88,103,96,80
83,113,88,103,96,80
83,113,88,103,96,80
83,114,88,103,96,80
83,114,88,103,96,80
83,114,88,103,96,80
83,114,88,103,96,80
83,114,88,103,96,80
83,113,87,103,96,80
83,114,87,103,96,80
83,114,87,103,96,80
